formula,atom a,atom b,a,b,c,alpha,beta,gamma,bandgap,lowest distortion,vpa,mub,e_form,eform oxygen,e_hull,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
CeTmO3,Ce,Tm,5.798,6.03,8.381,90,90,90,5.086,orthorhombic,14.65,0,-3.711,4.953,0.015,Ce1 Tm1 O3,8,69,61,30.2,26.64,8,15,87,72,62.6,29.28,87,15.9994,168.93421,152.93481,71.409682,66.4923384,15.9994,54.8,1818,1763.2,610.68,667.056,54.8,3,16,13,10.8,6.24,16,2,6,4,3.6,1.92,2,66,204,138,118.4,62.88,66,1.12,3.44,2.32,2.538,1.0824,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,13,13,2.8,4.08,0,4,15,11,7.4,3.04,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,13,13,2.8,4.08,0,1,22,21,5.8,6.48,2,9.105,37.24,28.135,18.867,11.7144,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12,Ce3+1 Tm3+1 O2-3,-2,3,5,3.273268354
PrErO3,Pr,Er,5.781,6.039,8.377,90,90,90,4.898,orthorhombic,14.623,0,-3.704,4.728,0.033,Pr1 Er1 O3,8,68,60,30.2,26.64,8,17,87,70,62.6,29.28,87,15.9994,167.259,151.2596,71.23297,66.280284,15.9994,54.8,1770,1715.2,627.68,687.456,54.8,3,16,13,10.8,6.24,16,2,6,4,3.6,1.92,2,66,203,137,118,62.4,66,1.13,3.44,2.31,2.538,1.0824,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,0,0,0,0,0,0,12,12,3,3.6,0,5,14,9,7.4,2.64,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,0,0,0,0,0,0,11,11,2.6,3.36,0,2,11,9,3.8,2.88,2,9.105,35.675,26.57,18.715,11.532,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12,Pr3+1 Er3+1 O2-3,-2,3,5,3.273268354
CeScO3,Ce,Sc,5.638,5.828,8.066,90,90,90,4.42,orthorhombic,13.251,0,-3.701,5.523,-0.038,Ce1 Sc1 O3,8,58,50,20.6,15.12,8,11,87,76,57.4,35.52,87,15.9994,140.116,124.1166,46.6140224,37.40079104,15.9994,54.8,1814,1759.2,609.88,666.096,54.8,3,16,13,10.8,6.24,16,2,6,4,3.2,1.44,2,66,204,138,114.4,58.08,66,1.12,3.44,2.32,2.56,1.056,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.4,0.48,0,0,1,1,0.2,0.32,0,3,6,3,5,1.2,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3.6,4.32,0,0,13,13,2.6,4.16,0,2,22,20,7.4,6.48,2,9.105,37.24,28.135,17.358,9.9036,9.105,0,0,0,0,0,0,0,6.35E-06,6.35E-06,1.27E-06,2.03E-06,0,12,194,182,84.8,87.36,12,Ce3+1 Sc3+1 O2-3,-2,3,5,3.273268354
NpErO3,Np,Er,5.781,6.07,8.298,90,90,90,2.83,orthorhombic,14.56,0.8,-3.699,5.227,-0.01,Np1 Er1 O3,8,93,85,37,34.8,8,22,87,65,63.6,28.08,87,15.9994,237,221.0006,90.45144,89.342448,15.9994,54.8,1770,1715.2,570.28,618.576,54.8,3,16,13,10.8,6.24,16,2,7,5,3.8,2.16,2,66,190,124,115.4,59.28,66,1.24,3.44,2.2,2.584,1.0272,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,12,12,3.2,3.84,0,6,14,8,7.8,2.48,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,10,10,2.4,3.04,0,2,19,17,5.4,5.44,2,9.105,30.585,21.48,15.27075,7.3989,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,58.4,55.68,12,Np3+1 Er3+1 O2-3,-2,3,5,3.273268354
AcYO3,Ac,Y,5.993,6.183,8.603,90,90,90,4.608,orthorhombic,15.939,0,-3.693,5.419,0.001,Ac1 Y1 O3,8,89,81,30.4,26.88,8,12,87,75,57.4,35.52,87,15.9994,227,211.0006,72.78081,68.137692,15.9994,54.8,1799,1744.2,657.28,722.976,54.8,3,16,13,10.8,6.24,16,2,7,5,3.6,1.92,2,66,215,149,120.6,65.52,66,1.1,3.44,2.34,2.528,1.0944,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.4,0.48,0,0,0,0,0,0,0,3,6,3,4.8,1.44,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3.6,4.32,0,0,0,0,0,0,0,2,9,7,4.8,3.36,2,9.105,44.5125,35.4075,20.8385,14.0802,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Ac3+1 Y3+1 O2-3,-2,3,5,3.273268354
EuZrO3,Eu,Zr,5.661,5.809,8.087,90,90,90,4.134,orthorhombic,13.299,0,-3.691,6.201,0,Eu1 Zr1 O3,8,63,55,25.4,20.88,8,25,87,62,66,25.2,87,15.9994,151.964,135.9646,58.23724,50.685408,15.9994,54.8,2128,2073.2,677.48,747.216,54.8,3,16,13,11,6,16,2,6,4,3.4,1.68,2,66,198,132,114.2,57.84,66,1.185,3.44,2.255,2.567,1.0476,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.4,0.64,0,0,7,7,1.4,2.24,0,4,9,5,6.2,1.12,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,1.6,2.56,0,0,7,7,1.4,2.24,0,2,8,6,4.2,2.64,2,9.105,36.46,27.355,17.394,9.9468,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,Eu2+1 Zr4+1 O2-3,-2,4,6,3.380617019
CeErO3,Ce,Er,5.815,6.057,8.411,90,90,90,4.972,orthorhombic,14.812,0,-3.686,4.842,0.023,Ce1 Er1 O3,8,68,60,30,26.4,8,15,87,72,62.2,29.76,87,15.9994,167.259,151.2596,71.07464,66.090288,15.9994,54.8,1770,1715.2,601.08,655.536,54.8,3,16,13,10.8,6.24,16,2,6,4,3.6,1.92,2,66,204,138,118.2,62.64,66,1.12,3.44,2.32,2.536,1.0848,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,12,12,2.6,3.76,0,4,14,10,7.2,2.72,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,13,13,3,4,0,2,22,20,6,6.4,2,9.105,37.24,28.135,19.028,11.9076,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12,Ce3+1 Er3+1 O2-3,-2,3,5,3.273268354
AcGdO3,Ac,Gd,6.029,6.225,8.673,90,90,90,4.335,orthorhombic,16.276,0,-3.67,5.268,0.016,Ac1 Gd1 O3,8,89,81,35.4,32.88,8,14,87,73,60.4,31.92,87,15.9994,227,211.0006,86.44964,84.540288,15.9994,54.8,1586,1531.2,614.68,671.856,54.8,3,16,13,10.8,6.24,16,2,7,5,3.8,2.16,2,66,215,149,121.8,66.96,66,1.1,3.44,2.34,2.524,1.0992,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.4,0.48,0,0,7,7,1.4,2.24,0,3,10,7,6.2,1.52,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3.6,4.32,0,0,7,7,1.4,2.24,0,2,16,14,6.2,5.04,2,9.105,44.5125,35.4075,20.7755,14.0046,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Ac3+1 Gd3+1 O2-3,-2,3,5,3.273268354
CeHoO3,Ce,Ho,5.836,6.076,8.456,90,90,90,4.92,orthorhombic,14.992,0,-3.669,4.722,0.028,Ce1 Ho1 O3,8,67,59,29.8,26.16,8,15,87,72,61.8,30.24,87,15.9994,164.93032,148.93092,70.608904,65.5314048,15.9994,54.8,1747,1692.2,596.48,650.016,54.8,3,16,13,10.8,6.24,16,2,6,4,3.6,1.92,2,66,204,138,118.8,63.36,66,1.12,3.44,2.32,2.534,1.0872,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,11,11,2.4,3.44,0,4,13,9,7,2.4,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,13,13,3.2,3.92,0,2,22,20,6.2,6.32,2,9.105,37.24,28.135,19.05766667,11.9432,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12,Ce3+1 Ho3+1 O2-3,-2,3,5,3.273268354
CaHfO3,Ca,Hf,5.541,5.724,7.948,90,90,90,4.716,orthorhombic,12.605,0,-3.669,6.417,-0.087,Ca1 Hf1 O3,8,72,64,23.2,19.52,8,7,87,80,62.6,29.28,87,15.9994,178.49,162.4906,53.31324,50.070704,15.9994,54.8,2506,2451.2,757.08,842.736,54.8,2,16,14,10.8,6.24,16,2,6,4,3.2,1.44,2,66,176,110,109.8,52.56,66,1,3.44,2.44,2.524,1.0992,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.4,0.64,0,0,14,14,2.8,4.48,0,2,18,16,7.6,4.16,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,1.6,2.56,0,0,0,0,0,0,0,0,8,8,2.8,2.08,2,9.105,37.77,28.665,17.457,10.0224,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Ca2+1 Hf4+1 O2-3,-2,4,6,3.380617019
YbZrO3,Yb,Zr,5.525,5.756,7.958,90,90,90,4.217,orthorhombic,12.652,0,-3.661,5.935,-0.078,Yb1 Zr1 O3,8,70,62,26.8,22.56,8,39,87,48,68.8,21.84,87,15.9994,173.054,157.0546,62.45524,55.747008,15.9994,54.8,2128,2073.2,676.88,746.496,54.8,3,16,13,11,6,16,2,6,4,3.4,1.68,2,66,187,121,112,55.2,66,1.26,3.44,2.18,2.582,1.0296,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.4,0.64,0,0,14,14,2.8,4.48,0,4,16,12,7.6,3.36,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,1.6,2.56,0,0,0,0,0,0,0,0,8,8,2.8,2.08,2,9.105,34.12,25.015,16.926,9.3852,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Yb2+1 Zr4+1 O2-3,-2,4,6,3.380617019
SrHfO3,Sr,Hf,5.751,5.792,8.159,90,90,90,4.43,orthorhombic,13.589,0,-3.653,6.856,0,Sr1 Hf1 O3,8,72,64,26.8,22.56,8,8,87,79,62.8,29.04,87,15.9994,178.49,162.4906,62.82164,56.186688,15.9994,54.8,2506,2451.2,744.08,827.136,54.8,2,16,14,10.8,6.24,16,2,6,4,3.4,1.68,2,66,195,129,113.6,57.12,66,0.95,3.44,2.49,2.514,1.1112,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.4,0.64,0,0,14,14,2.8,4.48,0,2,18,16,7.6,4.16,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,1.6,2.56,0,0,0,0,0,0,0,0,8,8,2.8,2.08,2,9.105,54.23,45.125,20.749,13.9728,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Sr2+1 Hf4+1 O2-3,-2,4,6,3.380617019
CeDyO3,Ce,Dy,5.856,6.095,8.488,90,90,90,5.054,orthorhombic,15.149,0,-3.65,4.606,0.035,Ce1 Dy1 O3,8,66,58,29.6,25.92,8,15,87,72,61.4,30.72,87,15.9994,162.5,146.5006,70.12284,64.948128,15.9994,54.8,1685,1630.2,584.08,635.136,54.8,3,16,13,10.8,6.24,16,2,6,4,3.6,1.92,2,66,204,138,118.8,63.36,66,1.12,3.44,2.32,2.532,1.0896,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,10,10,2.2,3.12,0,4,12,8,6.8,2.08,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,13,13,3.4,4.08,0,2,22,20,6.4,6.24,2,9.105,37.24,28.135,19.159,12.0648,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12,Ce3+1 Dy3+1 O2-3,-2,3,5,3.273268354
SrThO3,Sr,Th,6.145,6.331,8.831,90,90,90,4.252,orthorhombic,17.178,0,-3.649,5.721,0.071,Sr1 Th1 O3,8,90,82,30.4,26.88,8,8,87,79,57,36,87,15.9994,232.03806,216.03866,73.531252,69.0382224,15.9994,54.8,2023,1968.2,647.48,711.216,54.8,2,16,14,10.6,6.48,16,2,7,5,3.6,1.92,2,66,206,140,119.8,64.56,66,0.95,3.44,2.49,2.514,1.1112,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.4,0.64,0,0,0,0,0,0,0,2,6,4,4.8,1.44,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,1.6,2.56,0,0,0,0,0,0,0,0,8,8,2.8,2.08,2,9.105,54.23,45.125,22.783,16.4136,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,97.2,102.24,12,Sr2+1 Th4+1 O2-3,-2,4,6,3.380617019
BaHfO3,Ba,Hf,4.174,4.174,4.174,90,90,90,3.687,cubic,14.549,0,-3.625,6.962,-0.247,Ba1 Hf1 O3,8,72,64,30.4,26.88,8,9,87,78,63,28.8,87,15.9994,178.49,162.4906,72.76304,68.116368,15.9994,54.8,2506,2451.2,734.08,815.136,54.8,2,16,14,10.8,6.24,16,2,6,4,3.6,1.92,2,66,215,149,117.6,61.92,66,0.89,3.44,2.55,2.502,1.1256,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.4,0.64,0,0,14,14,2.8,4.48,0,2,18,16,7.6,4.16,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,1.6,2.56,0,0,0,0,0,0,0,0,8,8,2.8,2.08,2,9.105,63.59,54.485,22.621,16.3876,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,Ba2+1 Hf4+1 O2-3,-2,4,6,3.380617019
LuAlO3,Lu,Al,5.078,5.326,7.283,90,90,90,6.174,orthorhombic,9.848,0,-3.622,6.179,-0.008,Lu1 Al1 O3,8,71,63,21.6,19.76,8,41,87,46,75,14.4,87,15.9994,174.9668,158.9674,49.98930772,49.99099691,15.9994,54.8,1936,1881.2,606.774,662.3688,54.8,3,16,13,12.8,3.92,16,2,6,4,3,1.2,2,66,187,121,101.2,42.24,66,1.27,3.44,2.17,2.64,0.96,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,1,1,0.2,0.32,0,0,14,14,2.8,4.48,0,3,17,14,7.6,3.76,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,9,9,1.8,2.88,0,0,0,0,0,0,0,2,9,7,4,2.4,2,9.105,28.865,19.76,14.532,6.5124,9.105,0,0,0,0,0,0,0,0.0022471,0.0022471,0.00044942,0.000719072,0,12,225,213,91,94.8,12,Lu3+1 Al3+1 O2-3,-2,3,5,3.273268354
BaThO3,Ba,Th,6.369,6.443,9.045,90,90,90,4.363,orthorhombic,18.557,0,-3.62,6.151,-0.004,Ba1 Th1 O3,8,90,82,34,31.2,8,9,87,78,57.2,35.76,87,15.9994,232.03806,216.03866,83.472652,80.9679024,15.9994,54.8,2023,1968.2,637.48,699.216,54.8,2,16,14,10.6,6.48,16,2,7,5,3.8,2.16,2,66,215,149,123.8,69.36,66,0.89,3.44,2.55,2.502,1.1256,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.4,0.64,0,0,0,0,0,0,0,2,6,4,4.8,1.44,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,1.6,2.56,0,0,0,0,0,0,0,0,8,8,2.8,2.08,2,9.105,63.59,54.485,24.655,18.66,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98,103.2,12,Ba2+1 Th4+1 O2-3,-2,4,6,3.380617019
TmAlO3,Tm,Al,5.108,5.339,7.316,90,90,90,6.198,orthorhombic,9.976,0,-3.616,6.232,-0.017,Tm1 Al1 O3,8,69,61,21.2,19.12,8,37,87,50,74.2,15.36,87,15.9994,168.93421,152.93481,48.78278972,48.06056811,15.9994,54.8,1818,1763.2,583.174,634.0488,54.8,3,16,13,12.8,3.92,16,2,6,4,3,1.2,2,66,190,124,101.8,42.96,66,1.25,3.44,2.19,2.636,0.9648,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,0,0,0,0,0,0,13,13,2.6,4.16,0,3,15,12,7.2,3.12,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,0,0,0,0,0,0,1,1,0.2,0.32,0,1,5,4,2.4,1.04,2,9.105,29.78,20.675,14.715,6.732,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Tm3+1 Al3+1 O2-3,-2,3,5,3.273268354
UScO3,U,Sc,5.6,5.831,8.039,90,90,90,2.023,orthorhombic,13.125,0.6,-3.609,4.046,0.013,U1 Sc1 O3,8,92,84,27.4,25.84,8,11,87,76,58.4,34.32,87,15.9994,238.02891,222.02951,66.1966044,68.73292224,15.9994,54.8,1814,1759.2,677.28,746.976,54.8,3,16,13,10.8,6.24,16,2,7,5,3.4,1.68,2,66,196,130,112.8,56.16,66,1.36,3.44,2.08,2.612,0.9936,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.4,0.48,0,0,3,3,0.6,0.96,0,3,6,3,5.4,0.96,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3.6,4.32,0,0,11,11,2.2,3.52,0,2,20,18,7,6,2,9.105,22.235,13.13,13.915,5.772,9.105,0,0,0,0,0,0,0,6.35E-06,6.35E-06,1.27E-06,2.03E-06,0,12,194,182,58.6,55.92,12,U3+1 Sc3+1 O2-3,-2,3,5,3.273268354
AcSmO3,Ac,Sm,6.08,6.293,8.759,90,90,90,4.287,orthorhombic,16.756,0,-3.608,4.949,0.033,Ac1 Sm1 O3,8,89,81,35,32.4,8,14,87,73,59.6,32.88,87,15.9994,227,211.0006,85.07164,82.886688,15.9994,54.8,1345,1290.2,566.48,614.016,54.8,3,16,13,10.8,6.24,16,2,7,5,3.8,2.16,2,66,215,149,122.2,67.44,66,1.1,3.44,2.34,2.518,1.1064,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,6,6,1.2,1.92,0,3,8,5,5.8,1.12,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,8,8,1.6,2.56,0,2,9,7,4.6,3.12,2,9.105,44.5125,35.4075,21.0115,14.2878,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,85.4,88.08,12,Ac3+1 Sm3+1 O2-3,-2,3,5,3.273268354
ErAlO3,Er,Al,5.131,5.341,7.343,90,90,90,6.221,orthorhombic,10.062,0,-3.602,6.255,-0.022,Er1 Al1 O3,8,68,60,21,18.8,8,35,87,52,73.8,15.84,87,15.9994,167.259,151.2596,48.44774772,47.52450091,15.9994,54.8,1770,1715.2,573.574,622.5288,54.8,3,16,13,12.8,3.92,16,2,6,4,3,1.2,2,66,189,123,101.6,42.72,66,1.24,3.44,2.2,2.634,0.9672,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,0,0,0,0,0,0,12,12,2.4,3.84,0,3,14,11,7,2.8,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,0,0,0,0,0,0,2,2,0.4,0.64,0,2,5,3,2.6,0.96,2,9.105,30.585,21.48,14.876,6.9252,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Er3+1 Al3+1 O2-3,-2,3,5,3.273268354
ThMgO3,Th,Mg,5.46,5.794,7.806,90,90,90,5.339,orthorhombic,12.347,0,-3.599,5.269,0.122,Th1 Mg1 O3,8,90,82,25.2,25.92,8,16,87,71,69,21.6,87,15.9994,232.03806,216.03866,60.868252,68.4679232,15.9994,54.8,2023,1968.2,622.08,680.736,54.8,2,16,14,10.6,6.48,16,2,7,5,3.2,1.52,2,66,206,140,109,51.6,66,1.3,3.44,2.14,2.586,1.0248,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.4,0.64,0,0,0,0,0,0,0,2,6,4,4.8,1.44,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,1.6,2.56,0,0,0,0,0,0,0,0,8,8,2.8,2.08,2,9.105,32.37,23.265,16.515,8.892,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Th4+1 Mg2+1 O2-3,-2,4,6,3.380617019
HoAlO3,Ho,Al,5.149,5.345,7.36,90,90,90,6.137,orthorhombic,10.127,0,-3.595,6.291,-0.025,Ho1 Al1 O3,8,67,59,20.8,18.48,8,33,87,54,73.4,16.32,87,15.9994,164.93032,148.93092,47.98201172,46.77932331,15.9994,54.8,1747,1692.2,568.974,617.0088,54.8,3,16,13,12.8,3.92,16,2,6,4,3,1.2,2,66,192,126,102.2,43.44,66,1.23,3.44,2.21,2.632,0.9696,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,0,0,0,0,0,0,11,11,2.2,3.52,0,3,13,10,6.8,2.48,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,0,0,0,0,0,0,3,3,0.6,0.96,0,2,5,3,2.8,0.96,2,9.105,30.73333333,21.62833333,14.90566667,6.9608,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Ho3+1 Al3+1 O2-3,-2,3,5,3.273268354
DyAlO3,Dy,Al,5.175,5.338,7.383,90,90,90,6.026,orthorhombic,10.198,0,-3.588,6.313,-0.03,Dy1 Al1 O3,8,66,58,20.6,18.16,8,31,87,56,73,16.8,87,15.9994,162.5,146.5006,47.49594772,46.00162091,15.9994,54.8,1685,1630.2,556.574,602.1288,54.8,3,16,13,12.8,3.92,16,2,6,4,3,1.2,2,66,192,126,102.2,43.44,66,1.22,3.44,2.22,2.63,0.972,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,0,0,0,0,0,0,10,10,2,3.2,0,3,12,9,6.6,2.16,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,0,0,0,0,0,0,4,4,0.8,1.28,0,2,5,3,3,1.2,2,9.105,31.24,22.135,15.007,7.0824,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Dy3+1 Al3+1 O2-3,-2,3,5,3.273268354
EuNpO3,Eu,Np,5.882,6.106,8.465,90,90,90,2.489,orthorhombic,15.202,0.6,-3.586,3.634,-0.001,Eu1 Np1 O3,8,93,85,36,33.6,8,22,87,65,61.6,30.48,87,15.9994,237,221.0006,87.39244,85.671648,15.9994,54.8,1095,1040.2,435.28,456.576,54.8,3,16,13,10.8,6.24,16,2,7,5,3.8,2.16,2,66,198,132,117.2,61.44,66,1.185,3.44,2.255,2.573,1.0404,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,7,7,2.2,2.64,0,6,9,3,6.8,0.96,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,10,10,3.4,4.08,0,2,19,17,6.4,5.28,2,9.105,36.46,27.355,16.44575,8.8089,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,65.4,65.44,12,Eu3+1 Np3+1 O2-3,-2,3,5,3.273268354
