formula,atom a,atom b,lowest distortion,e_form,e_hull,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
HoTmO3,Ho,Tm,cubic,-3.038,0.865,0.0,14.671,1.806,4.186,4.186,4.186,90.0,90.0,90.0,1.774,Ho1 Tm1 O3,8.0,69.0,61.0,32.0,28.8,8.0,33.0,87.0,54.0,66.2,24.96,87.0,15.9994,168.93421,152.93481,76.372546,72.4477752,15.9994,54.8,1818.0,1763.2,745.88,829.296,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,192.0,126.0,116.0,60.0,66.0,1.23,3.44,2.21,2.56,1.056,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,4.8,5.76,0.0,6.0,15.0,9.0,9.2,3.84,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.8,0.96,0.0,1.0,3.0,2.0,2.0,0.4,2.0,9.105,30.73333333,21.62833333,17.56566667,10.1528,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Ho3+1 Tm3+1 O2-3,-2.0,3.0,5.0,3.273268354
NpBeO3,Np,Be,orthorhombic,-3.038,0.375,0.6,9.277,2.095,5.069,5.077,7.21,90.0,90.0,90.0,1.432,Np1 Be1 O3,4.0,93.0,89.0,24.2,27.52,8.0,22.0,87.0,65.0,70.0,20.4,87.0,9.012182,237.0,227.987818,58.8020764,71.27916944,15.9994,54.8,1560.0,1505.2,528.28,568.176,54.8,2.0,16.0,14.0,10.6,6.48,16.0,2.0,7.0,5.0,3.0,1.6,2.0,66.0,190.0,124.0,96.8,37.28,66.0,1.36,3.44,2.08,2.65,0.948,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,4.0,4.0,0.8,1.28,0.0,2.0,7.0,5.0,5.4,1.36,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,19.0,19.0,5.0,5.6,2.0,7.89,18.45375,10.56375,10.73175,3.0888,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,58.4,55.68,12.0,Np4+1 Be2+1 O2-3,-2.0,4.0,6.0,3.380617019
ThHfO3,Th,Hf,cubic,-3.036,0.658,0.002,13.852,0.0,4.107,4.107,4.107,90.0,90.0,90.0,3.617,Th1 Hf1 O3,8.0,90.0,82.0,37.2,35.04,8.0,16.0,87.0,71.0,64.4,27.12,87.0,15.9994,232.03806,216.03866,91.705252,90.8470224,15.9994,54.8,2506.0,2451.2,938.68,1060.656,54.8,3.0,16.0,13.0,11.0,6.0,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,206.0,140.0,115.8,59.76,66.0,1.3,3.44,2.14,2.584,1.0272,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,2.0,2.0,0.8,0.96,0.0,0.0,14.0,14.0,2.8,4.48,0.0,4.0,18.0,14.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,8.0,8.0,3.2,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.4,2.88,2.0,9.105,32.37,23.265,16.377,8.7264,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Th0+1 Hf0+1 O0+3,0.0,0.0,0.0,0.0
SrErO3,Sr,Er,orthorhombic,-3.036,0.151,0.2,15.222,0.0,5.936,6.101,8.406,90.0,90.0,90.0,-0.37,Sr1 Er1 O3,8.0,68.0,60.0,26.0,21.6,8.0,8.0,87.0,79.0,60.8,31.44,87.0,15.9994,167.259,151.2596,60.57544,53.491248,15.9994,54.8,1770.0,1715.2,596.88,650.496,54.8,2.0,16.0,14.0,10.6,6.48,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,195.0,129.0,116.4,60.48,66.0,0.95,3.44,2.49,2.502,1.1256,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,2.4,3.84,0.0,2.0,14.0,12.0,6.8,2.88,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,2.0,2.0,1.6,0.64,2.0,9.105,54.23,45.125,22.426,15.9852,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Sr0+1 Er0+1 O0+3,0.0,0.0,0.0,0.0
PmYO3,Pm,Y,cubic,-3.032,0.71,0.0,15.67,1.881,4.279,4.279,4.279,90.0,90.0,90.0,4.266,Pm1 Y1 O3,8.0,61.0,53.0,24.8,20.16,8.0,12.0,87.0,75.0,58.8,33.84,87.0,15.9994,145.0,129.0006,56.38081,48.457692,15.9994,54.8,1799.0,1744.2,667.28,734.976,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,199.0,133.0,117.4,61.68,66.0,1.155,3.44,2.285,2.539,1.0812,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,5.0,5.0,1.0,1.6,0.0,3.0,7.0,4.0,5.6,1.04,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,9.0,9.0,1.8,2.88,0.0,2.0,9.0,7.0,4.8,3.36,2.0,9.105,33.8425,24.7375,18.7045,11.5194,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Pm3+1 Y3+1 O2-3,-2.0,3.0,5.0,3.273268354
ThErO3,Th,Er,cubic,-3.03,0.825,0.0,15.291,0.0,4.244,4.244,4.244,90.0,90.0,90.0,3.61,Th1 Er1 O3,8.0,90.0,82.0,36.4,34.08,8.0,16.0,87.0,71.0,62.4,29.52,87.0,15.9994,232.03806,216.03866,89.459052,88.1515824,15.9994,54.8,2023.0,1968.2,791.48,884.016,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,206.0,140.0,118.6,63.12,66.0,1.24,3.44,2.2,2.572,1.0416,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,12.0,12.0,2.4,3.84,0.0,4.0,14.0,10.0,7.2,2.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,2.0,2.0,0.4,0.64,0.0,2.0,8.0,6.0,3.2,1.92,2.0,9.105,32.37,23.265,18.054,10.7388,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Th0+1 Er0+1 O0+3,0.0,0.0,0.0,0.0
AcNdO3,Ac,Nd,cubic,-3.029,0.571,0.0,18.259,1.828,4.503,4.503,4.503,90.0,90.0,90.0,4.679,Ac1 Nd1 O3,8.0,89.0,81.0,34.6,31.92,8.0,14.0,87.0,73.0,58.8,33.84,87.0,15.9994,227.0,211.0006,83.84804,81.418368,15.9994,54.8,1323.0,1268.2,556.28,601.776,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,215.0,149.0,122.8,68.16,66.0,1.1,3.44,2.34,2.512,1.1136,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,4.0,4.0,0.8,1.28,0.0,3.0,6.0,3.0,5.4,0.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,10.0,8.0,5.0,3.6,2.0,9.105,44.5125,35.4075,21.3275,14.667,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Ac3+1 Nd3+1 O2-3,-2.0,3.0,5.0,3.273268354
NpGdO3,Np,Gd,cubic,-3.028,0.609,0.8,16.325,1.517,4.338,4.338,4.338,90.0,90.0,90.0,4.648,Np1 Gd1 O3,8.0,93.0,85.0,36.2,33.84,8.0,22.0,87.0,65.0,62.0,30.0,87.0,15.9994,237.0,221.0006,88.44964,86.940288,15.9994,54.8,1586.0,1531.2,533.48,574.416,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,196.0,130.0,116.8,60.96,66.0,1.2,3.44,2.24,2.576,1.0368,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,7.0,7.0,2.2,2.64,0.0,6.0,10.0,4.0,7.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,10.0,10.0,3.4,4.08,0.0,2.0,19.0,17.0,8.2,7.44,2.0,9.105,32.05,22.945,15.56375,7.7505,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,58.4,55.68,12.0,Np3+1 Gd3+1 O2-3,-2.0,3.0,5.0,3.273268354
SmDyO3,Sm,Dy,cubic,-3.027,0.749,0.0,15.621,1.796,4.275,4.275,4.275,90.0,90.0,90.0,4.233,Sm1 Dy1 O3,8.0,66.0,58.0,30.4,26.88,8.0,23.0,87.0,64.0,63.0,28.8,87.0,15.9994,162.5,146.5006,72.17164,67.406688,15.9994,54.8,1685.0,1630.2,638.88,700.896,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,198.0,132.0,117.6,61.92,66.0,1.17,3.44,2.27,2.542,1.0776,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,3.2,3.84,0.0,6.0,12.0,6.0,7.6,1.92,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.4,2.88,0.0,2.0,8.0,6.0,3.6,1.92,2.0,9.105,33.23,24.125,18.357,11.1024,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,79.2,80.64,12.0,Sm3+1 Dy3+1 O2-3,-2.0,3.0,5.0,3.273268354
EuTbO3,Eu,Tb,orthorhombic,-3.023,0.116,0.199,14.899,0.0,5.907,6.1,8.269,90.0,90.0,90.0,-0.919,Eu1 Tb1 O3,8.0,65.0,57.0,30.4,26.88,8.0,25.0,87.0,62.0,63.0,28.8,87.0,15.9994,158.92535,142.92595,71.77751,66.933732,15.9994,54.8,1629.0,1574.2,577.68,627.456,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,198.0,132.0,118.0,62.4,66.0,1.185,3.44,2.255,2.543,1.0764,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.2,3.84,0.0,6.0,11.0,5.0,7.6,1.92,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.4,2.88,0.0,2.0,7.0,5.0,3.6,1.92,2.0,9.105,36.46,27.355,19.10233333,11.9968,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Eu3+1 Tb3+1 O2-3,-2.0,3.0,5.0,3.273268354
SrNbO3,Sr,Nb,orthorhombic,-3.022,-0.011,0.0,13.268,0.0,5.71,5.732,8.108,90.0,90.0,90.0,5.907,Sr1 Nb1 O3,8.0,41.0,33.0,20.6,15.12,8.0,8.0,87.0,79.0,63.2,28.56,87.0,15.9994,92.90638,76.90698,45.704916,35.6466192,15.9994,54.8,2750.0,2695.2,792.88,885.696,54.8,2.0,16.0,14.0,11.0,6.0,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,195.0,129.0,111.4,54.48,66.0,0.95,3.44,2.49,2.574,1.0392,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.0,1.2,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.6,1.76,2.0,9.105,54.23,45.125,19.945,13.714,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,Sr2+1 Nb4+1 O2-3,-2.0,4.0,6.0,3.380617019
SrHoO3,Sr,Ho,orthorhombic,-3.02,0.153,0.2,15.378,0.0,5.952,6.124,8.438,90.0,90.0,90.0,-0.41,Sr1 Ho1 O3,8.0,67.0,59.0,25.8,21.36,8.0,8.0,87.0,79.0,60.4,31.92,87.0,15.9994,164.93032,148.93092,60.109704,52.9323648,15.9994,54.8,1747.0,1692.2,592.28,644.976,54.8,2.0,16.0,14.0,10.6,6.48,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,195.0,129.0,117.0,61.2,66.0,0.95,3.44,2.49,2.5,1.128,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2.2,3.52,0.0,2.0,13.0,11.0,6.6,2.56,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,3.0,3.0,1.8,0.72,2.0,9.105,54.23,45.125,22.45566667,16.0208,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Sr0+1 Ho0+1 O0+3,0.0,0.0,0.0,0.0
AcNpO3,Ac,Np,cubic,-3.018,0.512,0.794,18.186,0.0,4.497,4.497,4.497,90.0,90.0,90.0,4.396,Ac1 Np1 O3,8.0,93.0,85.0,41.2,39.84,8.0,14.0,87.0,73.0,59.4,33.12,87.0,15.9994,237.0,221.0006,102.39964,103.680288,15.9994,54.8,1323.0,1268.2,480.88,511.296,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,4.0,2.4,2.0,66.0,215.0,149.0,120.6,65.52,66.0,1.1,3.44,2.34,2.556,1.0608,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,4.0,4.0,0.8,1.28,0.0,3.0,7.0,4.0,5.6,1.04,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,19.0,17.0,6.8,5.76,2.0,9.105,44.5125,35.4075,18.05625,10.7415,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,64.6,64.16,12.0,Ac3+1 Np3+1 O2-3,-2.0,3.0,5.0,3.273268354
BaErO3,Ba,Er,orthorhombic,-3.016,0.108,0.2,16.443,0.0,6.145,6.159,8.689,90.0,90.0,90.0,0.302,Ba1 Er1 O3,8.0,68.0,60.0,29.6,25.92,8.0,9.0,87.0,78.0,61.0,31.2,87.0,15.9994,167.259,151.2596,70.51684,65.420928,15.9994,54.8,1770.0,1715.2,586.88,638.496,54.8,2.0,16.0,14.0,10.6,6.48,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,215.0,149.0,120.4,65.28,66.0,0.89,3.44,2.55,2.49,1.14,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,2.4,3.84,0.0,2.0,14.0,12.0,6.8,2.88,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,2.0,2.0,1.6,0.64,2.0,9.105,63.59,54.485,24.298,18.2316,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Ba0+1 Er0+1 O0+3,0.0,0.0,0.0,0.0
BaNbO3,Ba,Nb,cubic,-3.016,-0.035,0.0,14.034,0.0,4.125,4.125,4.125,90.0,90.0,90.0,6.121,Ba1 Nb1 O3,8.0,56.0,48.0,24.2,19.44,8.0,9.0,87.0,78.0,63.4,28.32,87.0,15.9994,137.327,121.3276,55.646316,47.5762992,15.9994,54.8,2750.0,2695.2,782.88,873.696,54.8,2.0,16.0,14.0,11.0,6.0,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,215.0,149.0,115.4,59.28,66.0,0.89,3.44,2.55,2.562,1.0536,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.0,1.2,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.6,1.76,2.0,9.105,63.59,54.485,21.817,16.7092,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,Ba2+1 Nb4+1 O2-3,-2.0,4.0,6.0,3.380617019
PrGdO3,Pr,Gd,cubic,-3.016,0.668,0.0,16.368,1.533,4.342,4.342,4.342,90.0,90.0,90.0,4.197,Pr1 Gd1 O3,8.0,64.0,56.0,29.4,25.68,8.0,17.0,87.0,70.0,61.0,31.2,87.0,15.9994,157.25,141.2506,69.23117,63.878124,15.9994,54.8,1586.0,1531.2,590.88,643.296,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,203.0,137.0,119.4,64.08,66.0,1.13,3.44,2.31,2.53,1.092,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,7.0,7.0,2.0,2.4,0.0,5.0,10.0,5.0,6.6,1.36,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,11.0,11.0,3.6,4.32,0.0,2.0,16.0,14.0,6.6,5.52,2.0,9.105,35.675,26.57,19.008,11.8836,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Pr3+1 Gd3+1 O2-3,-2.0,3.0,5.0,3.273268354
GdZrO3,Gd,Zr,cubic,-3.015,0.525,0.0,14.033,0.0,4.125,4.125,4.125,90.0,90.0,90.0,4.296,Gd1 Zr1 O3,8.0,64.0,56.0,25.6,21.12,8.0,27.0,87.0,60.0,66.4,24.72,87.0,15.9994,157.25,141.2506,59.29444,51.954048,15.9994,54.8,2128.0,2073.2,775.68,865.056,54.8,3.0,16.0,13.0,11.0,6.0,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,196.0,130.0,113.8,57.36,66.0,1.2,3.44,2.24,2.57,1.044,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,2.0,2.0,0.6,0.72,0.0,0.0,7.0,7.0,1.4,2.24,0.0,4.0,10.0,6.0,6.4,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,3.4,4.08,0.0,0.0,7.0,7.0,1.4,2.24,0.0,2.0,16.0,14.0,6.0,4.8,2.0,9.105,32.05,22.945,16.512,8.8884,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Gd3+1 Zr3+1 O2-3,-2.0,3.0,5.0,3.273268354
GdHoO3,Gd,Ho,cubic,-3.015,0.818,0.0,15.277,1.648,4.243,4.243,4.243,90.0,90.0,90.0,1.857,Gd1 Ho1 O3,8.0,67.0,59.0,31.0,27.6,8.0,27.0,87.0,60.0,64.2,27.36,87.0,15.9994,164.93032,148.93092,74.035704,69.6435648,15.9994,54.8,1747.0,1692.2,699.48,773.616,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,196.0,130.0,117.2,61.44,66.0,1.2,3.44,2.24,2.55,1.068,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,11.0,11.0,3.6,4.32,0.0,6.0,13.0,7.0,8.2,2.64,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,7.0,7.0,2.0,2.4,0.0,2.0,16.0,14.0,5.0,4.4,2.0,9.105,32.05,22.945,18.01966667,10.6976,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Gd3+1 Ho3+1 O2-3,-2.0,3.0,5.0,3.273268354
