formula,atom a,atom b,lowest distortion,e_form,e_hull,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
CeCuO3,Ce,Cu,orthorhombic,-2.156,-0.074,0.0,11.411,0.0,5.407,5.476,7.708,90.0,90.0,90.0,1.437,Ce1 Cu1 O3,8.0,58.0,50.0,22.2,17.04,8.0,15.0,87.0,72.0,68.0,22.8,87.0,15.9994,140.116,124.1166,50.33204,41.199168,15.9994,54.8,1357.77,1302.97,518.634,556.6008,54.8,3.0,16.0,13.0,12.4,4.32,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,204.0,138.0,106.8,48.96,66.0,1.12,3.44,2.32,2.668,0.9264,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,1.0,1.0,0.2,0.32,0.0,4.0,11.0,7.0,6.6,1.76,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,13.0,13.0,2.6,4.16,0.0,1.0,22.0,21.0,5.8,6.48,2.0,9.105,37.24,28.135,15.125,8.846,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Ce4+1 Cu2+1 O2-3,-2.0,4.0,6.0,3.380617019
TcYbO3,Tc,Yb,orthorhombic,-2.156,0.345,0.325,12.456,0.0,5.481,5.802,7.834,90.0,90.0,90.0,-9.763,Tc1 Yb1 O3,8.0,70.0,62.0,27.4,23.28,8.0,39.0,87.0,48.0,70.6,19.68,87.0,15.9994,173.054,157.0546,63.81044,57.373248,15.9994,54.8,2430.0,2375.2,737.28,818.976,54.8,3.0,16.0,13.0,11.6,5.28,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,187.0,121.0,106.4,48.48,66.0,1.26,3.44,2.18,2.696,0.8928,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,16.0,10.0,8.2,3.12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,9.105,34.12,25.015,15.144,7.5904,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Tc3+1 Yb3+1 O2-3,-2.0,3.0,5.0,3.273268354
HfZrO3,Hf,Zr,cubic,-2.154,1.258,0.339,13.884,0.0,4.11,4.11,4.11,90.0,90.0,90.0,1.912,Hf1 Zr1 O3,8.0,72.0,64.0,27.2,23.04,8.0,44.0,87.0,43.0,70.0,20.4,87.0,15.9994,178.49,162.4906,63.54244,57.051648,15.9994,54.8,2506.0,2451.2,959.68,1085.856,54.8,4.0,16.0,12.0,11.2,5.76,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,175.0,109.0,109.6,52.32,66.0,1.3,3.44,2.14,2.59,1.02,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,2.0,2.0,0.8,0.96,0.0,0.0,14.0,14.0,2.8,4.48,0.0,4.0,18.0,14.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,8.0,8.0,3.2,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.4,2.88,2.0,9.105,23.195,14.09,14.542,6.5244,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Hf4+1 Zr2+1 O2-3,-2.0,4.0,6.0,3.380617019
CeIrO3,Ce,Ir,orthorhombic,-2.152,0.087,0.0,12.777,0.99,5.443,5.938,7.906,90.0,90.0,90.0,0.432,Ce1 Ir1 O3,8.0,77.0,69.0,31.8,28.56,8.0,15.0,87.0,72.0,67.2,23.76,87.0,15.9994,192.217,176.2176,76.06624,72.080208,15.9994,54.8,2739.0,2684.2,794.88,888.096,54.8,3.0,16.0,13.0,12.0,4.8,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,204.0,138.0,108.6,51.12,66.0,1.12,3.44,2.32,2.728,0.8544,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,7.0,7.0,1.6,2.16,0.0,0.0,14.0,14.0,3.0,4.4,0.0,4.0,23.0,19.0,9.0,5.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,2.4,2.88,0.0,0.0,13.0,13.0,2.6,4.16,0.0,2.0,22.0,20.0,6.2,6.32,2.0,9.105,37.24,28.135,15.753,8.5948,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Ce3+1 Ir3+1 O2-3,-2.0,3.0,5.0,3.273268354
KHoO3,K,Ho,orthorhombic,-2.152,0.363,0.4,16.945,0.0,6.193,6.232,8.782,90.0,90.0,90.0,-0.846,K1 Ho1 O3,8.0,67.0,59.0,22.0,18.0,8.0,3.0,87.0,84.0,59.4,33.12,87.0,15.9994,164.93032,148.93092,50.405364,45.8099824,15.9994,54.8,1747.0,1692.2,449.586,518.9656,54.8,1.0,16.0,15.0,10.4,6.72,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,203.0,137.0,118.6,63.12,66.0,0.82,3.44,2.62,2.474,1.1592,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2.2,3.52,0.0,1.0,13.0,12.0,6.4,2.64,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.6,0.96,0.0,1.0,3.0,2.0,2.0,0.4,2.0,9.105,73.10666667,64.00166667,26.231,20.5512,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,K0+1 Ho0+1 O0+3,0.0,0.0,0.0,0.0
CoHfO3,Co,Hf,cubic,-2.152,0.649,0.599,13.183,0.0,4.04,4.04,4.04,90.0,90.0,90.0,0.544,Co1 Hf1 O3,8.0,72.0,64.0,24.6,19.92,8.0,45.0,87.0,42.0,72.8,17.04,87.0,15.9994,178.49,162.4906,57.084279,49.3018548,15.9994,54.8,2506.0,2451.2,887.68,999.456,54.8,4.0,16.0,12.0,12.2,4.56,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,175.0,109.0,99.8,40.56,66.0,1.3,3.44,2.14,2.7,0.888,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,7.0,7.0,1.8,2.16,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,18.0,12.0,9.0,3.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,8.0,8.0,2.2,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.4,1.84,2.0,9.105,22.2,13.095,11.952,4.0992,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.30969424,0.495510784,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Co2+1 Hf4+1 O2-3,-2.0,4.0,6.0,3.380617019
BiPaO3,Bi,Pa,rhombohedral,-2.15,0.2,0.144,16.166,0.0,5.886,5.886,5.886,65.6,65.6,65.6,3.982,Bi1 Pa1 O3,8.0,91.0,83.0,39.6,37.92,8.0,18.0,87.0,69.0,73.0,22.0,87.0,15.9994,231.03586,215.03646,97.602892,97.9241904,15.9994,54.8,1845.0,1790.2,510.76,547.152,54.8,3.0,16.0,13.0,13.2,4.08,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,200.0,134.0,109.2,51.84,66.0,1.5,3.44,1.94,2.768,0.8064,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,14.0,14.0,3.2,4.32,0.0,5.0,29.0,24.0,10.4,7.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,12.0,12.0,2.4,3.84,0.0,2.0,21.0,19.0,6.0,6.0,2.0,9.105,32.95,23.845,17.089,9.5808,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,139.0,127.0,37.4,40.64,12.0,Bi3+1 Pa3+1 O2-3,-2.0,3.0,5.0,3.273268354
CeCdO3,Ce,Cd,orthorhombic,-2.15,0.105,0.0,14.37,0.0,5.714,6.129,8.207,90.0,90.0,90.0,-0.129,Ce1 Cd1 O3,8.0,58.0,50.0,26.0,21.6,8.0,15.0,87.0,72.0,69.2,21.68,87.0,15.9994,140.116,124.1166,60.10504,52.926768,15.9994,54.8,1071.0,1016.2,365.924,373.3488,54.8,3.0,16.0,13.0,12.6,4.08,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,204.0,138.0,109.2,51.84,66.0,1.12,3.44,2.32,2.626,0.9768,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,1.0,1.0,0.2,0.32,0.0,4.0,12.0,8.0,6.8,2.08,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,13.0,13.0,2.6,4.16,0.0,0.0,22.0,22.0,5.6,6.56,2.0,9.105,37.24,28.135,16.81,9.246,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Ce4+1 Cd2+1 O2-3,-2.0,4.0,6.0,3.380617019
TlTbO3,Tl,Tb,orthorhombic,-2.148,0.101,0.001,14.477,0.958,5.801,5.883,8.484,90.0,90.0,90.0,-2.923,Tl1 Tb1 O3,8.0,81.0,73.0,34.0,31.2,8.0,29.0,87.0,58.0,73.2,17.68,87.0,15.9994,204.3833,188.3839,82.26137,79.514364,15.9994,54.8,1629.0,1574.2,474.08,503.136,54.8,3.0,16.0,13.0,12.8,3.92,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,194.0,128.0,107.4,49.68,66.0,1.21,3.44,2.23,2.63,0.972,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.68,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,14.0,14.0,4.6,5.52,0.0,6.0,27.0,21.0,11.2,6.32,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.6,0.0,2.0,5.0,3.0,3.2,1.44,2.0,9.105,31.73666667,22.63166667,17.19233333,9.7048,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Tl3+1 Tb3+1 O2-3,-2.0,3.0,5.0,3.273268354
LuCeO3,Lu,Ce,cubic,-2.148,1.593,0.003,18.538,0.0,4.526,4.526,4.526,90.0,90.0,90.0,1.61,Lu1 Ce1 O3,8.0,71.0,63.0,30.6,27.12,8.0,15.0,87.0,72.0,63.4,28.32,87.0,15.9994,174.9668,158.9674,72.6162,67.94016,15.9994,54.8,1936.0,1881.2,634.28,695.376,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,204.0,138.0,117.8,62.16,66.0,1.12,3.44,2.32,2.542,1.0776,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,14.0,14.0,3.0,4.4,0.0,4.0,17.0,13.0,7.8,3.68,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,13.0,13.0,2.6,4.16,0.0,2.0,22.0,20.0,7.4,6.48,2.0,9.105,37.24,28.135,18.684,11.4948,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00044942,0.000719072,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Lu3+1 Ce3+1 O2-3,-2.0,3.0,5.0,3.273268354
MgTmO3,Mg,Tm,cubic,-2.147,1.006,0.2,14.775,0.0,4.196,4.196,4.196,90.0,90.0,90.0,-2.488,Mg1 Tm1 O3,8.0,69.0,61.0,21.0,19.2,8.0,37.0,87.0,50.0,73.2,16.56,87.0,15.9994,168.93421,152.93481,48.247482,48.2746912,15.9994,54.8,1818.0,1763.2,581.08,631.536,54.8,2.0,16.0,14.0,10.6,6.48,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,190.0,124.0,105.8,47.76,66.0,1.25,3.44,2.19,2.576,1.0368,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,2.6,4.16,0.0,2.0,15.0,13.0,7.0,3.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.4,0.72,2.0,9.105,29.78,20.675,15.997,8.2704,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Mg0+1 Tm0+1 O0+3,0.0,0.0,0.0,0.0
TbTlO3,Tb,Tl,orthorhombic,-2.147,0.101,0.001,14.155,1.054,5.584,5.949,8.522,90.0,90.0,90.0,0.612,Tb1 Tl1 O3,8.0,81.0,73.0,34.0,31.2,8.0,29.0,87.0,58.0,73.2,17.68,87.0,15.9994,204.3833,188.3839,82.26137,79.514364,15.9994,54.8,1629.0,1574.2,474.08,503.136,54.8,3.0,16.0,13.0,12.8,3.92,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,194.0,128.0,107.4,49.68,66.0,1.21,3.44,2.23,2.63,0.972,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.68,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,14.0,14.0,4.6,5.52,0.0,6.0,27.0,21.0,11.2,6.32,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.6,0.0,2.0,5.0,3.0,3.2,1.44,2.0,9.105,31.73666667,22.63166667,17.19233333,9.7048,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Tb3+1 Tl3+1 O2-3,-2.0,3.0,5.0,3.273268354
PuZnO3,Pu,Zn,cubic,-2.147,0.469,0.893,11.516,0.0,3.862,3.862,3.862,90.0,90.0,90.0,-0.405,Pu1 Zn1 O3,8.0,94.0,86.0,29.6,25.92,8.0,24.0,87.0,63.0,70.8,19.44,87.0,15.9994,244.0,228.0006,71.47564,69.009744,15.9994,54.8,913.0,858.2,354.016,359.0592,54.8,3.0,16.0,13.0,12.6,4.08,16.0,2.0,7.0,5.0,3.4,1.68,2.0,66.0,187.0,121.0,101.4,42.48,66.0,1.28,3.44,2.16,2.65,0.948,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,6.0,6.0,1.2,1.92,0.0,6.0,12.0,6.0,7.6,1.92,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,8.0,8.0,2.8,2.08,2.0,9.105,18.08,8.975,11.871,3.3192,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318003638,0.318003638,0.063600728,0.101761164,0.0,11.0,194.0,183.0,48.2,58.32,12.0,Pu4+1 Zn2+1 O2-3,-2.0,4.0,6.0,3.380617019
ErWO3,Er,W,cubic,-2.147,0.867,0.0,12.372,0.0,3.955,3.955,3.955,90.0,90.0,90.0,0.934,Er1 W1 O3,8.0,74.0,66.0,33.2,30.24,8.0,35.0,87.0,52.0,69.4,21.12,87.0,15.9994,183.84,167.8406,79.81944,76.584048,15.9994,54.8,3695.0,3640.2,1125.88,1285.296,54.8,3.0,16.0,13.0,11.4,5.52,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,189.0,123.0,109.8,52.56,66.0,1.24,3.44,2.2,2.784,0.7872,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,14.0,14.0,5.2,6.24,0.0,6.0,20.0,14.0,10.4,5.28,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,2.0,2.0,0.4,0.64,0.0,2.0,6.0,4.0,2.8,1.28,2.0,9.105,30.585,21.48,14.79,6.822,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Er3+1 W3+1 O2-3,-2.0,3.0,5.0,3.273268354
DyInO3,Dy,In,cubic,-2.146,0.701,0.0,13.544,1.635,4.076,4.076,4.076,90.0,90.0,90.0,2.656,Dy1 In1 O3,8.0,66.0,58.0,27.8,23.76,8.0,31.0,87.0,56.0,73.4,16.96,87.0,15.9994,162.5,146.5006,65.06324,58.876608,15.9994,54.8,1685.0,1630.2,455.83,491.668,54.8,3.0,16.0,13.0,12.8,3.92,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,192.0,126.0,106.4,48.48,66.0,1.22,3.44,2.22,2.664,0.9312,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.68,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,10.0,10.0,2.0,3.2,0.0,6.0,13.0,7.0,8.6,3.12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.8,1.28,0.0,2.0,5.0,3.0,3.0,1.2,2.0,9.105,31.24,22.135,16.563,8.9496,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,73.8,74.16,12.0,Dy3+1 In3+1 O2-3,-2.0,3.0,5.0,3.273268354
ThUO3,Th,U,cubic,-2.146,1.542,0.769,22.757,0.0,4.846,4.846,4.846,90.0,90.0,90.0,-2.369,Th1 U1 O3,8.0,92.0,84.0,41.2,39.84,8.0,16.0,87.0,71.0,59.4,33.12,87.0,15.9994,238.02891,222.02951,103.613034,105.1363608,15.9994,54.8,2023.0,1968.2,719.08,797.136,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,4.0,2.4,2.0,66.0,206.0,140.0,120.0,64.8,66.0,1.3,3.44,2.14,2.6,1.008,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,2.0,2.0,0.6,0.72,0.0,0.0,3.0,3.0,0.6,0.96,0.0,4.0,6.0,2.0,5.6,0.64,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,3.4,4.08,0.0,0.0,11.0,11.0,2.2,3.52,0.0,2.0,20.0,18.0,6.8,5.76,2.0,9.105,32.37,23.265,15.942,8.2044,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,64.8,64.08,12.0,Th0+1 U0+1 O0+3,0.0,0.0,0.0,0.0
AcOsO3,Ac,Os,orthorhombic,-2.146,0.167,0.109,13.292,0.0,5.463,6.091,7.989,90.0,90.0,90.0,2.322,Ac1 Os1 O3,8.0,89.0,81.0,37.8,35.76,8.0,14.0,87.0,73.0,66.4,24.72,87.0,15.9994,227.0,211.0006,93.04564,92.455488,15.9994,54.8,3306.0,3251.2,958.68,1084.656,54.8,3.0,16.0,13.0,11.8,5.04,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,215.0,149.0,111.4,54.48,66.0,1.1,3.44,2.34,2.724,0.8592,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,6.0,6.0,1.4,1.84,0.0,0.0,14.0,14.0,2.8,4.48,0.0,3.0,22.0,19.0,8.6,5.36,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,2.6,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.8,2.16,2.0,9.105,44.5125,35.4075,17.1835,10.9316,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Ac3+1 Os3+1 O2-3,-2.0,3.0,5.0,3.273268354
ErRbO3,Er,Rb,orthorhombic,-2.146,0.371,0.0,17.854,1.316,6.105,6.145,9.519,90.0,90.0,90.0,-3.596,Er1 Rb1 O3,8.0,68.0,60.0,25.8,21.36,8.0,4.0,87.0,83.0,60.0,32.4,87.0,15.9994,167.259,151.2596,60.145,52.97472,15.9994,54.8,1770.0,1715.2,449.372,528.2512,54.8,1.0,16.0,15.0,10.4,6.72,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,220.0,154.0,121.4,66.48,66.0,0.82,3.44,2.62,2.476,1.1568,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,2.4,3.84,0.0,1.0,14.0,13.0,6.6,2.96,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.64,0.0,1.0,2.0,1.0,1.8,0.32,2.0,9.105,90.7225,81.6175,29.7245,24.7434,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Er0+1 Rb0+1 O0+3,0.0,0.0,0.0,0.0
